Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Biomass
Asa;1;4;14;19;6;7;C;2;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;7;C;2;Calanoid copepods;Eudiaptomus;449.209127635418
Asa;1;4;14;19;6;7;C;2;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Bosmina;819.637165712877
Asa;1;4;14;19;6;7;C;2;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;7;C;2;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;7;C;2;Cyclopoid copepods;Microcyclops;0
Asa;1;4;14;19;6;7;C;2;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;7;C;2;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;7;C;2;Diptera;Chaoborus;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Sida;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;7;C;2;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;7;C;2;Rotifers;Polyarthra;0.2458624
Asa;1;4;14;19;6;7;C;2;Rotifers;Kellicottia;0.04102893
Asa;1;4;14;19;6;7;C;2;Rotifers;Keratella;0.84910672
Asa;1;4;14;19;6;8;F;2;Copepods;Nauplii;3.39717718740209
Asa;1;4;14;19;6;8;F;2;Copepods;Copepodite;31.3210490010076
Asa;1;4;14;19;6;8;F;2;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;8;F;2;Cyclopoid copepods;Thermocyclops;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;8;F;2;Cyclopoid copepods;Mesocyclops;58.2993883601959
Asa;1;4;14;19;6;8;F;2;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;8;F;2;Calanoid copepods;Eudiaptomus;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Bosmina;183.903803775068
Asa;1;4;14;19;6;8;F;2;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;8;F;2;Cyclopoid copepods;Cyclopoid sp;64.5410681815999
Asa;1;4;14;19;6;8;F;2;Cyclopoid copepods;Microcyclops;0
Asa;1;4;14;19;6;8;F;2;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;8;F;2;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;8;F;2;Diptera;Chaoborus;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Sida;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;8;F;2;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;8;F;2;Rotifers;Polyarthra;0.29503488
Asa;1;4;14;19;6;8;F;2;Rotifers;Kellicottia;0.04102893
Asa;1;4;14;19;6;8;F;2;Rotifers;Keratella;0.36390288
Asa;1;4;14;19;6;9;FS;3;Copepods;Nauplii;7.92674677060487
Asa;1;4;14;19;6;9;FS;3;Copepods;Copepodite;46.9815735015114
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;9;FS;3;Cyclopoid copepods;Thermocyclops;199.73139525384
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;9;FS;3;Cyclopoid copepods;Mesocyclops;53.5706502586635
Asa;1;4;14;19;6;9;FS;3;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;9;FS;3;Calanoid copepods;Eudiaptomus;125.821460946594
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Bosmina;64.5667461045276
Asa;1;4;14;19;6;9;FS;3;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;9;FS;3;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;9;FS;3;Cyclopoid copepods;Microcyclops;36.6294919593632
Asa;1;4;14;19;6;9;FS;3;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;9;FS;3;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;9;FS;3;Diptera;Chaoborus;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Sida;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;9;FS;3;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;9;FS;3;Rotifers;Polyarthra;0.2458624
Asa;1;4;14;19;6;9;FS;3;Rotifers;Kellicottia;0
Asa;1;4;14;19;6;9;FS;3;Rotifers;Keratella;0
Asa;1;4;14;19;6;10;C;3;Copepods;Nauplii;22.6478479160139
Asa;1;4;14;19;6;10;C;3;Copepods;Copepodite;15.6605245005038
Asa;1;4;14;19;6;10;C;3;Cladocerans;Ceriodaphnia;15.0785285283003
Asa;1;4;14;19;6;10;C;3;Cyclopoid copepods;Thermocyclops;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;10;C;3;Cyclopoid copepods;Mesocyclops;50.733033537491
Asa;1;4;14;19;6;10;C;3;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;10;C;3;Calanoid copepods;Eudiaptomus;63.4691717565545
Asa;1;4;14;19;6;10;C;3;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Bosmina;123.923269562561
Asa;1;4;14;19;6;10;C;3;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;10;C;3;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;10;C;3;Cyclopoid copepods;Microcyclops;0
Asa;1;4;14;19;6;10;C;3;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;10;C;3;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;10;C;3;Diptera;Chaoborus;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Sida;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;10;C;3;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;10;C;3;Rotifers;Polyarthra;0.19668992
Asa;1;4;14;19;6;10;C;3;Rotifers;Kellicottia;0.04102893
Asa;1;4;14;19;6;10;C;3;Rotifers;Keratella;0.72780576
Asa;1;4;14;19;6;11;F;3;Copepods;Nauplii;5.66196197900348
Asa;1;4;14;19;6;11;F;3;Copepods;Copepodite;46.9815735015114
Asa;1;4;14;19;6;11;F;3;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;11;F;3;Cyclopoid copepods;Thermocyclops;75.4329414882922
Asa;1;4;14;19;6;11;F;3;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;11;F;3;Cyclopoid copepods;Mesocyclops;34.958718185719
Asa;1;4;14;19;6;11;F;3;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;11;F;3;Calanoid copepods;Eudiaptomus;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Bosmina;54.7870268924699
Asa;1;4;14;19;6;11;F;3;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;11;F;3;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;11;F;3;Cyclopoid copepods;Microcyclops;32.6093088921766
Asa;1;4;14;19;6;11;F;3;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;11;F;3;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;11;F;3;Diptera;Chaoborus;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Sida;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;11;F;3;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;11;F;3;Rotifers;Polyarthra;0.2458624
Asa;1;4;14;19;6;11;F;3;Rotifers;Kellicottia;0.04102893
Asa;1;4;14;19;6;11;F;3;Rotifers;Keratella;0.24260192
Asa;1;4;14;19;6;12;S;3;Copepods;Nauplii;11.323923958007
Asa;1;4;14;19;6;12;S;3;Copepods;Copepodite;15.6605245005038
Asa;1;4;14;19;6;12;S;3;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;12;S;3;Cyclopoid copepods;Thermocyclops;62.419330620781
Asa;1;4;14;19;6;12;S;3;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;12;S;3;Cyclopoid copepods;Mesocyclops;0
Asa;1;4;14;19;6;12;S;3;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;12;S;3;Calanoid copepods;Eudiaptomus;97.5646229183281
Asa;1;4;14;19;6;12;S;3;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Bosmina;60.6152856399771
Asa;1;4;14;19;6;12;S;3;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;12;S;3;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;12;S;3;Cyclopoid copepods;Microcyclops;29.6693675447008
Asa;1;4;14;19;6;12;S;3;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;12;S;3;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;12;S;3;Diptera;Chaoborus;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Sida;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;12;S;3;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;12;S;3;Rotifers;Polyarthra;0.04917248
Asa;1;4;14;19;6;12;S;3;Rotifers;Kellicottia;0.12308679
Asa;1;4;14;19;6;12;S;3;Rotifers;Keratella;0.48520384
Asa;1;4;14;19;6;13;F;4;Copepods;Nauplii;4.52956958320278
Asa;1;4;14;19;6;13;F;4;Copepods;Copepodite;15.6605245005038
Asa;1;4;14;19;6;13;F;4;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;13;F;4;Cyclopoid copepods;Thermocyclops;105.610276526679
Asa;1;4;14;19;6;13;F;4;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;13;F;4;Cyclopoid copepods;Mesocyclops;250.88148535687
Asa;1;4;14;19;6;13;F;4;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;13;F;4;Calanoid copepods;Eudiaptomus;46.9045624629125
Asa;1;4;14;19;6;13;F;4;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Bosmina;300.866657473312
Asa;1;4;14;19;6;13;F;4;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;13;F;4;Cyclopoid copepods;Cyclopoid sp;165.01644533575
Asa;1;4;14;19;6;13;F;4;Cyclopoid copepods;Microcyclops;64.6446396248748
Asa;1;4;14;19;6;13;F;4;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;13;F;4;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;13;F;4;Diptera;Chaoborus;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Sida;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;13;F;4;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;13;F;4;Rotifers;Polyarthra;0.2458624
Asa;1;4;14;19;6;13;F;4;Rotifers;Kellicottia;0
Asa;1;4;14;19;6;13;F;4;Rotifers;Keratella;0.12130096
Asa;1;4;14;19;6;14;S;4;Copepods;Nauplii;23.7802403118146
Asa;1;4;14;19;6;14;S;4;Copepods;Copepodite;109.623671503527
Asa;1;4;14;19;6;14;S;4;Cladocerans;Ceriodaphnia;69.6810866324614
Asa;1;4;14;19;6;14;S;4;Cyclopoid copepods;Thermocyclops;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;14;S;4;Cyclopoid copepods;Mesocyclops;0
Asa;1;4;14;19;6;14;S;4;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;14;S;4;Calanoid copepods;Eudiaptomus;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Bosmina;50.6084789817975
Asa;1;4;14;19;6;14;S;4;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;14;S;4;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;14;S;4;Cyclopoid copepods;Microcyclops;0
Asa;1;4;14;19;6;14;S;4;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;14;S;4;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;14;S;4;Diptera;Chaoborus;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Sida;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;14;S;4;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;14;S;4;Rotifers;Polyarthra;0.14751744
Asa;1;4;14;19;6;14;S;4;Rotifers;Kellicottia;0.16411572
Asa;1;4;14;19;6;14;S;4;Rotifers;Keratella;0.12130096
Asa;1;4;14;19;6;15;FS;4;Copepods;Nauplii;3.39717718740209
Asa;1;4;14;19;6;15;FS;4;Copepods;Copepodite;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;15;FS;4;Cyclopoid copepods;Thermocyclops;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;15;FS;4;Cyclopoid copepods;Mesocyclops;74.186139662538
Asa;1;4;14;19;6;15;FS;4;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;15;FS;4;Calanoid copepods;Eudiaptomus;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Bosmina;0
Asa;1;4;14;19;6;15;FS;4;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;15;FS;4;Cyclopoid copepods;Cyclopoid sp;120.812802293401
Asa;1;4;14;19;6;15;FS;4;Cyclopoid copepods;Microcyclops;0
Asa;1;4;14;19;6;15;FS;4;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;15;FS;4;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;15;FS;4;Diptera;Chaoborus;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Sida;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;15;FS;4;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;15;FS;4;Rotifers;Polyarthra;0
Asa;1;4;14;19;6;15;FS;4;Rotifers;Kellicottia;0
Asa;1;4;14;19;6;15;FS;4;Rotifers;Keratella;0.12130096
Asa;1;4;14;19;6;16;C;4;Copepods;Nauplii;15.8534935412097
Asa;1;4;14;19;6;16;C;4;Copepods;Copepodite;266.228916508564
Asa;1;4;14;19;6;16;C;4;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;16;C;4;Cyclopoid copepods;Thermocyclops;171.285917777787
Asa;1;4;14;19;6;16;C;4;Cladocerans;Daphnia;79.2917146963644
Asa;1;4;14;19;6;16;C;4;Cyclopoid copepods;Mesocyclops;97.0550859218259
Asa;1;4;14;19;6;16;C;4;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;16;C;4;Calanoid copepods;Eudiaptomus;113.867642695803
Asa;1;4;14;19;6;16;C;4;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Bosmina;159.273702897533
Asa;1;4;14;19;6;16;C;4;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;16;C;4;Cyclopoid copepods;Cyclopoid sp;37.5600521812518
Asa;1;4;14;19;6;16;C;4;Cyclopoid copepods;Microcyclops;64.9703866217444
Asa;1;4;14;19;6;16;C;4;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;16;C;4;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;16;C;4;Diptera;Chaoborus;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Sida;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;16;C;4;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;16;C;4;Rotifers;Polyarthra;0.09834496
Asa;1;4;14;19;6;16;C;4;Rotifers;Kellicottia;0.04102893
Asa;1;4;14;19;6;16;C;4;Rotifers;Keratella;0
Asa;1;4;14;19;6;21;Lake;Lake;Copepods;Nauplii;15.8534935412097
Asa;1;4;14;19;6;21;Lake;Lake;Copepods;Copepodite;15.6605245005038
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Ceriodaphnia;0
Asa;1;4;14;19;6;21;Lake;Lake;Cyclopoid copepods;Thermocyclops;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Daphnia;0
Asa;1;4;14;19;6;21;Lake;Lake;Cyclopoid copepods;Mesocyclops;0
Asa;1;4;14;19;6;21;Lake;Lake;Cyclopoid copepods;Diacyclops;0
Asa;1;4;14;19;6;21;Lake;Lake;Calanoid copepods;Eudiaptomus;69.620993248075
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Chydorus;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Diaphanosoma;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Small cladoceran;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Bosmina;81.4161091014849
Asa;1;4;14;19;6;21;Lake;Lake;Cyclopoid copepods;Cyclops;0
Asa;1;4;14;19;6;21;Lake;Lake;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;4;14;19;6;21;Lake;Lake;Cyclopoid copepods;Microcyclops;0
Asa;1;4;14;19;6;21;Lake;Lake;Calanoid copepods;Calanoid sp;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Polyphemus;0
Asa;1;4;14;19;6;21;Lake;Lake;Calanoid copepods;Eurytemora;0
Asa;1;4;14;19;6;21;Lake;Lake;Diptera;Chaoborus;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Sida;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Cladoceran sp;0
Asa;1;4;14;19;6;21;Lake;Lake;Cladocerans;Eurycercus;0
Asa;1;4;14;19;6;21;Lake;Lake;Rotifers;Polyarthra;0
Asa;1;4;14;19;6;21;Lake;Lake;Rotifers;Kellicottia;0
Asa;1;4;14;19;6;21;Lake;Lake;Rotifers;Keratella;0.12130096
Asa;1;3;9;14;6;1;C;1;Copepods;Nauplii;13.5887087496083
Asa;1;3;9;14;6;1;C;1;Copepods;Copepodite;15.6605245005038
Asa;1;3;9;14;6;1;C;1;Cladocerans;Ceriodaphnia;0
Asa;1;3;9;14;6;1;C;1;Cyclopoid copepods;Thermocyclops;105.610276526679
Asa;1;3;9;14;6;1;C;1;Cladocerans;Daphnia;0
Asa;1;3;9;14;6;1;C;1;Cyclopoid copepods;Mesocyclops;185.543019923111
Asa;1;3;9;14;6;1;C;1;Cyclopoid copepods;Diacyclops;0
Asa;1;3;9;14;6;1;C;1;Calanoid copepods;Eudiaptomus;97.8371016314516
Asa;1;3;9;14;6;1;C;1;Cladocerans;Chydorus;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Diaphanosoma;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Small cladoceran;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Bosmina;45.4503212138926
Asa;1;3;9;14;6;1;C;1;Cyclopoid copepods;Cyclops;0
Asa;1;3;9;14;6;1;C;1;Cyclopoid copepods;Cyclopoid sp;0
Asa;1;3;9;14;6;1;C;1;Cyclopoid copepods;Microcyclops;0
Asa;1;3;9;14;6;1;C;1;Calanoid copepods;Calanoid sp;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Polyphemus;0
Asa;1;3;9;14;6;1;C;1;Calanoid copepods;Eurytemora;0
Asa;1;3;9;14;6;1;C;1;Diptera;Chaoborus;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Sida;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Cladoceran sp;0
Asa;1;3;9;14;6;1;C;1;Cladocerans;Eurycercus;0
Asa;1;3;9;14;6;1;C;1;Rotifers;Polyarthra;0.44255232
Asa;1;3;9;14;6;1;C;1;Rotifers;Kellicottia;0.12308679
Asa;1;3;9;14;6;1;C;1;Rotifers;Keratella;1.2130096
Asa;1;3;9;14;6;2;F;1;Copepods;Nauplii;3.39717718740209
Asa;1;3;9;14;6;2;F;1;Copepods;Copepodite;31.3210490010076
Asa;1;3;9;14;6;2;F;1;Cladocerans;Ceriodaphnia;53.5038581947743
Asa;1;3;9;14;6;2;F;1;Cyclopoid copepods;Thermocyclops;68.6868512794868
Asa;1;3;9;14;6;2;F;1;Cladocerans;Daphnia;0
Asa;1;3;9;14;6;2;F;1;Cyclopoid copepods;Mesocyclops;0
Asa;1;3;9;14;6;2;F;1;Cyclopoid copepods;Diacyclops;0
Asa;1;3;9;14;6;2;F;1;Calanoid copepods;Eudiaptomus;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Chydorus;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Diaphanosoma;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Small cladoceran;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Bosmina;195.51892646336
Asa;1;3;9;14;6;2;F;1;Cyclopoid copepods;Cyclops;0
Asa;1;3;9;14;6;2;F;1;Cyclopoid copepods;Cyclopoid sp;23.4299982086674
Asa;1;3;9;14;6;2;F;1;Cyclopoid copepods;Microcyclops;0
Asa;1;3;9;14;6;2;F;1;Calanoid copepods;Calanoid sp;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Polyphemus;0
Asa;1;3;9;14;6;2;F;1;Calanoid copepods;Eurytemora;0
Asa;1;3;9;14;6;2;F;1;Diptera;Chaoborus;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Sida;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Cladoceran sp;0
Asa;1;3;9;14;6;2;F;1;Cladocerans;Eurycercus;0
Asa;1;3;9;14;6;2;F;1;Rotifers;Polyarthra;0.29503488
Asa;1;3;9;14;6;2;F;1;Rotifers;Kellicottia;0.04102893
Asa;1;3;9;14;6;2;F;1;Rotifers;Keratella;1.45561152
Asa;1;3;9;14;6;3;S;1;Copepods;Nauplii;3.39717718740209
Asa;1;3;9;14;6;3;S;1;Copepods;Copepodite;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Ceriodaphnia;0
Asa;1;3;9;14;6;3;S;1;Cyclopoid copepods;Thermocyclops;45.3259849883372
Asa;1;3;9;14;6;3;S;1;Cladocerans;Daphnia;0
Asa;1;3;9;14;6;3;S;1;Cyclopoid copepods;Mesocyclops;138.55798468142
Asa;1;3;9;14;6;3;S;1;Cyclopoid copepods;Diacyclops;0
Asa;1;3;9;14;6;3;S;1;Calanoid copepods;Eudiaptomus;39.4938432240365
Asa;1;3;9;14;6;3;S;1;Cladocerans;Chydorus;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Diaphanosoma;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Small cladoceran;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Bosmina;175.039378179942
Asa;1;3;9;14;6;3;S;1;Cyclopoid copepods;Cyclops;0
Asa;1;3;9;14;6;3;S;1;Cyclopoid copepods;Cyclopoid sp;30.909512314299
Asa;1;3;9;14;6;3;S;1;Cyclopoid copepods;Microcyclops;0
Asa;1;3;9;14;6;3;S;1;Calanoid copepods;Calanoid sp;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Polyphemus;0
Asa;1;3;9;14;6;3;S;1;Calanoid copepods;Eurytemora;0
Asa;1;3;9;14;6;3;S;1;Diptera;Chaoborus;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Sida;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Cladoceran sp;0
Asa;1;3;9;14;6;3;S;1;Cladocerans;Eurycercus;0
Asa;1;3;9;14;6;3;S;1;Rotifers;Polyarthra;0.34420736
Asa;1;3;9;14;6;3;S;1;Rotifers;Kellicottia;0.16411572
Asa;1;3;9;14;6;3;S;1;Rotifers;Keratella;0.6065048
Asa;1;3;9;14;6;4;FS;1;Copepods;Nauplii;1.1323923958007
Asa;1;3;9;14;6;4;FS;1;Copepods;Copepodite;31.3210490010076
Asa;1;3;9;14;6;4;FS;1;Cladocerans;Ceriodaphnia;0
Asa;1;3;9;14;6;4;FS;1;Cyclopoid copepods;Thermocyclops;135.977954965012
Asa;1;3;9;14;6;4;FS;1;Cladocerans;Daphnia;0
Asa;1;3;9;14;6;4;FS;1;Cyclopoid copepods;Mesocyclops;0
Asa;1;3;9;14;6;4;FS;1;Cyclopoid copepods;Diacyclops;0
Asa;1;3;9;14;6;4;FS;1;Calanoid copepods;Eudiaptomus;0
Asa;1;3;9;14;6;4;FS;1;Cladocerans;Chydorus;0
Asa;1;3;9;14;6;4;FS;1;Cladocerans;Diaphanosoma;0
Asa;1;3;9;14;6;4;FS;1;Cladocerans;Small cladoceran;0
