Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Counts;Chamber;Volume_counted;Magnification;Mean_lenght;Abundance;Biomass;Clean_Biomass
Bol;1;5;21;12;7;12;S;3;Calanoid copepods;Eudiaptomus;3;25;25;100;1,2;2,4;232,7557932;232.755793231336
Bol;1;5;21;12;7;12;S;3;Copepods;Nauplii;7;25;25;100;0,159;5,6;3,522980593;3.52298059308815
Bol;1;5;21;12;7;12;S;3;Cladocerans;Ceriodaphnia;8;25;25;100;0,364;6,4;28,30460641;28.304606414952
Bol;1;5;21;12;7;12;S;3;Cyclopoid copepods;Microcyclops;6;25;25;100;0,86;4,8;234,9155471;234.915547107896
Bol;1;5;21;12;7;12;S;3;Cladocerans;Daphnia;2;25;25;100;0,94;1,6;66,47743559;66.4774355923176
Bol;1;5;21;12;7;12;S;3;Rotifers;Keratella;5;25;25;100;0,09;200;0,32076;0.32076
Bol;1;5;21;12;7;12;S;3;Rotifers;Polyarthra;1;25;25;100;0,05;40;0,014;0.014
Bol;1;5;21;12;7;13;F;4;Cladocerans;Bosmina;22;25;25;100;0,333;17,6;163,7701039;163.770103896064
Bol;1;5;21;12;7;13;F;4;Cladocerans;Daphnia;1;25;25;100;0,68;0,8;13,25215388;13.2521538796209
Bol;1;5;21;12;7;13;F;4;Copepods;Nauplii;62;25;25;100;0,159;49,6;31,2035424;31.2035423959236
Bol;1;5;21;12;7;13;F;4;Cyclopoid copepods;Microcyclops;3;25;25;100;0,67;2,4;64,51563971;64.5156397088175
Bol;1;5;21;12;7;13;F;4;Cyclopoid copepods;Thermocyclops;1;25;25;100;0,69;0,8;23,07820594;23.0782059390526
Bol;1;5;21;12;7;13;F;4;Rotifers;Keratella;24;25;25;100;0,086;960;1,343350272;1.343350272
Bol;1;5;21;12;7;13;F;4;Rotifers;Trichocerca;3;25;25;100;0,085;120;0,004071649;0.00407164875
Bol;1;5;21;12;7;13;F;4;Rotifers;Polyarthra;13;25;25;100;0,063;520;0,364068432;0.364068432
Bol;1;5;21;12;7;14;S;4;Copepods;Nauplii;35;25;25;100;0,159;28;17,61490297;17.6149029654408
Bol;1;5;21;12;7;14;S;4;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,64;1,6;38,53240887;38.532408866616
Bol;1;5;21;12;7;14;S;4;Cladocerans;Daphnia;2;25;25;100;0,6;1,6;18,57550822;18.5755082215631
Bol;1;5;21;12;7;14;S;4;Cyclopoid copepods;Microcyclops;1;25;25;100;0,8;0,8;32,91396443;32.9139644315888
Bol;1;5;21;12;7;14;S;4;Cladocerans;Ceriodaphnia;6;25;25;100;0,36;4,8;20,45926911;20.4592691084315
Bol;1;5;21;12;7;14;S;4;Cladocerans;Bosmina;38;25;25;100;0,429;30,4;536,9434869;536.943486924637
Bol;1;5;21;12;7;14;S;4;Rotifers;Keratella;8;25;25;100;0,089;320;0,496298176;0.496298176
Bol;1;5;21;12;7;14;S;4;Rotifers;Kellicottia;1;25;25;100;0,095;40;0,0102885;0.0102885
Bol;1;5;21;12;7;15;FS;4;Cladocerans;Bosmina;25;25;25;100;0,316;20;162,99578;162.995780032118
Bol;1;5;21;12;7;15;FS;4;Copepods;Nauplii;8;25;25;100;0,159;6,4;4,026263535;4.02626353495789
Bol;1;5;21;12;7;15;FS;4;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,785;1,6;62,90445421;62.9044542107421
Bol;1;5;21;12;7;15;FS;4;Rotifers;Keratella;17;25;25;100;0,089;680;1,054633624;1.054633624
Bol;1;5;21;12;7;15;FS;4;Rotifers;Kellicottia;2;25;25;100;0,125;80;0,046875;0.046875
Bol;1;5;21;12;7;15;FS;4;Rotifers;Polyarthra;2;25;25;100;0,095;80;0,192052;0.192052
Bol;1;5;21;12;7;16;C;4;Cladocerans;Bosmina;46;25;25;100;0,354;36,8;399,727583;399.727582991759
Bol;1;5;21;12;7;16;C;4;Cyclopoid copepods;Microcyclops;4;25;25;100;0,791;3,2;128,1291008;128.129100833388
Bol;1;5;21;12;7;16;C;4;Copepods;Nauplii;8;25;25;100;0,159;6,4;4,026263535;4.02626353495789
Bol;1;5;21;12;7;16;C;4;Copepods;Copepodite;2;25;25;100;0,375;1,6;12,67668356;12.6766835563324
Bol;1;5;21;12;7;16;C;4;Cladocerans;Ceriodaphnia;3;25;25;100;0,39;2,4;13,36489509;13.3648950906898
Bol;1;5;21;12;7;16;C;4;Cladocerans;Daphnia;1;25;25;100;0,9;0,8;29,37716516;29.3771651567417
Bol;1;5;21;12;7;16;C;4;Rotifers;Kellicottia;1;25;25;100;0,18;40;0,069984;0.069984
Bol;1;5;21;12;7;21;Lake;Lake;Copepods;Nauplii;20;25;25;100;0,159;16;10,06565884;10.0656588373947
Bol;1;5;21;12;7;21;Lake;Lake;Copepods;Copepodite;7;25;25;100;0,375;5,6;44,36839245;44.3683924471633
Bol;1;5;21;12;7;21;Lake;Lake;Cladocerans;Bosmina;14;25;25;100;0,308;11,2;85,54396603;85.5439660338271
Bol;1;5;21;12;7;21;Lake;Lake;Calanoid copepods;Eudiaptomus;1;25;25;100;1;0,8;53,48715554;53.4871555382341
Bol;1;5;21;12;7;21;Lake;Lake;Cyclopoid copepods;Mesocyclops;1;25;25;100;0,61;0,8;17,16942815;17.1694281526281
Bol;1;5;21;12;7;21;Lake;Lake;Rotifers;Polyarthra;15;25;25;100;0,067;600;0,50528184;0.50528184
Bol;1;5;21;12;7;21;Lake;Lake;Rotifers;Kellicottia;1;25;25;100;0,09;40;0,008748;0.008748
Bol;1;5;21;12;7;21;Lake;Lake;Rotifers;Keratella;6;25;25;100;0,072;240;0,197074944;0.197074944
Bol;1;6;28;19;7;1;C;1;Cladocerans;Ceriodaphnia;23;25;25;100;0,373;18,4;88,29250653;88.2925065259284
Bol;1;6;28;19;7;1;C;1;Cyclopoid copepods;Microcyclops;1;25;25;100;0,95;0,8;49,71653804;49.7165380427102
Bol;1;6;28;19;7;1;C;1;Cladocerans;Bosmina;40;25;25;100;0,458;32;666,9260537;666.9260537174
Bol;1;6;28;19;7;1;C;1;Copepods;Nauplii;14;25;25;100;0,159;11,2;7,045961186;7.0459611861763
Bol;1;6;28;19;7;1;C;1;Cladocerans;Daphnia;4;25;25;100;0,873;3,2;107,7709228;107.770922780932
Bol;1;6;28;19;7;1;C;1;Rotifers;Keratella;15;25;25;100;0,089;600;0,93055908;0.93055908
Bol;1;6;28;19;7;1;C;1;Rotifers;Polyarthra;3;25;25;100;0,073;120;0,130709712;0.130709712
Bol;1;6;28;19;7;2;F;1;Cladocerans;Bosmina;39;25;25;100;0,369;31,2;376,4171016;376.417101631661
Bol;1;6;28;19;7;2;F;1;Cladocerans;Diaphanosoma;1;25;25;100;0,35;0,8;1,650081828;1.65008182825061
Bol;1;6;28;19;7;2;F;1;Cladocerans;Ceriodaphnia;1;25;25;100;0,41;0,8;5,264857165;5.26485716496117
Bol;1;6;28;19;7;2;F;1;Copepods;Nauplii;8;25;25;100;0,159;6,4;4,026263535;4.02626353495789
Bol;1;6;28;19;7;2;F;1;Copepods;Copepodite;2;25;25;100;0,375;1,6;12,67668356;12.6766835563324
Bol;1;6;28;19;7;2;F;1;Cladocerans;Daphnia;1;25;25;100;0,75;0,8;17,503913;17.5039129996861
Bol;1;6;28;19;7;2;F;1;Rotifers;Keratella;8;25;25;100;0,104;320;0,791904256;0.791904256
Bol;1;6;28;19;7;2;F;1;Rotifers;Trichocerca;1;25;25;100;0,25;40;0,1015625;0.1015625
Bol;1;6;28;19;7;3;S;1;Cladocerans;Bosmina;82;25;25;100;0,378;65,6;841,1939469;841.193946921796
Bol;1;6;28;19;7;3;S;1;Cladocerans;Ceriodaphnia;4;25;25;100;0,305;3,2;7,839889953;7.83988995296276
Bol;1;6;28;19;7;3;S;1;Cyclopoid copepods;Microcyclops;1;25;25;100;0,88;0,8;41,37353603;41.3735360277494
Bol;1;6;28;19;7;3;S;1;Cladocerans;Daphnia;4;25;25;100;0,8575;3,2;102,4250241;102.425024124306
Bol;1;6;28;19;7;3;S;1;Rotifers;Kellicottia;1;25;25;100;0,1;40;0,012;0.012
Bol;1;6;28;19;7;4;FS;1;Cladocerans;Bosmina;22;25;25;100;0,388;17,6;241,0987615;241.098761538326
Bol;1;6;28;19;7;4;FS;1;Copepods;Nauplii;11;25;25;100;0,159;8,8;5,536112361;5.5361123605671
Bol;1;6;28;19;7;4;FS;1;Copepods;Copepodite;9;25;25;100;0,375;7,2;57,045076;57.0450760034957
Bol;1;6;28;19;7;4;FS;1;Cyclopoid copepods;Microcyclops;2;25;25;100;0,935;1,6;95,70664416;95.7066441568689
Bol;1;6;28;19;7;4;FS;1;Cladocerans;Ceriodaphnia;1;25;25;100;0,4;0,8;4,848070012;4.84807001162207
Bol;1;6;28;19;7;4;FS;1;Rotifers;Trichocerca;4;25;25;100;0,096;160;0,008833204;0.008833204224
Bol;1;6;28;19;7;4;FS;1;Rotifers;Keratella;9;25;25;100;0,096;360;0,700710912;0.700710912
Bol;1;6;28;19;7;4;FS;1;Rotifers;Polyarthra;2;25;25;100;0,078;80;0,106299648;0.106299648
Bol;1;6;28;19;7;5;S;2;Cladocerans;Ceriodaphnia;39;25;25;100;0,376;31,2;153,7731536;153.773153576338
Bol;1;6;28;19;7;5;S;2;Copepods;Nauplii;29;25;25;100;0,159;23,2;14,59520531;14.5952053142223
Bol;1;6;28;19;7;5;S;2;Cyclopoid copepods;Microcyclops;4;25;25;100;0,953;3,2;200,3766814;200.376681370303
Bol;1;6;28;19;7;5;S;2;Cladocerans;Bosmina;26;25;25;100;0,478;20,8;483,0075945;483.007594475102
Bol;1;6;28;19;7;5;S;2;Rotifers;Keratella;9;25;25;100;0,09;360;0,577368;0.577368
Bol;1;6;28;19;7;5;S;2;Rotifers;Kellicottia;1;25;25;100;0,1;40;0,012;0.012
Bol;1;6;28;19;7;6;FS;2;Cladocerans;Bosmina;25;25;25;100;0,404;20;303,467995;303.467995022374
Bol;1;6;28;19;7;6;FS;2;Cladocerans;Ceriodaphnia;1;25;25;100;0,5;0,8;10,21523416;10.2152341623935
Bol;1;6;28;19;7;6;FS;2;Copepods;Nauplii;5;25;25;100;0,159;4;2,516414709;2.51641470934868
Bol;1;6;28;19;7;6;FS;2;Rotifers;Keratella;12;25;25;100;0,085;480;0,648516;0.648516
Bol;1;6;28;19;7;6;FS;2;Rotifers;Polyarthra;2;25;25;100;0,055;80;0,037268;0.037268
Bol;1;6;28;19;7;6;FS;2;Rotifers;Trichocerca;1;25;25;100;0,1;40;0,0026;0.0026
Bol;1;6;28;19;7;7;C;2;Cladocerans;Ceriodaphnia;10;25;25;100;0,354;8;32,23735539;32.2373553931074
Bol;1;6;28;19;7;7;C;2;Copepods;Nauplii;8;25;25;100;0,159;6,4;4,026263535;4.02626353495789
Bol;1;6;28;19;7;7;C;2;Cladocerans;Bosmina;24;25;25;100;0,431;19,2;343,1363823;343.136382297543
Bol;1;6;28;19;7;7;C;2;Cladocerans;Daphnia;1;25;25;100;1,2;0,8;66,50218225;66.5021822541106
Bol;1;6;28;19;7;8;F;2;Copepods;Nauplii;24;25;25;100;0,159;19,2;12,0787906;12.0787906048737
Bol;1;6;28;19;7;8;F;2;Cladocerans;Bosmina;26;25;25;100;0,35;20,8;219,529826;219.529825975089
Bol;1;6;28;19;7;8;F;2;Cyclopoid copepods;Microcyclops;1;25;25;100;0,9;0,8;43,66628544;43.6662854394673
Bol;1;6;28;19;7;8;F;2;Rotifers;Keratella;4;25;25;100;0,093;160;0,283133664;0.283133664
Bol;1;6;28;19;7;9;FS;3;Copepods;Nauplii;21;25;25;100;0,159;16,8;10,56894178;10.5689417792645
Bol;1;6;28;19;7;9;FS;3;Cladocerans;Bosmina;18;25;25;100;0,376;14,4;182,1905243;182.190524334471
Bol;1;6;28;19;7;9;FS;3;Cladocerans;Ceriodaphnia;4;25;25;100;0,345;3,2;11,83216673;11.8321667289559
Bol;1;6;28;19;7;9;FS;3;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,735;1,6;53,71354749;53.7135474948641
Bol;1;6;28;19;7;9;FS;3;Rotifers;Keratella;3;25;25;100;0,088;120;0,179908608;0.179908608
Bol;1;6;28;19;7;10;C;3;Copepods;Nauplii;3;25;25;100;0,159;2,4;1,509848826;1.50984882560921
Bol;1;6;28;19;7;10;C;3;Cladocerans;Ceriodaphnia;5;25;25;100;0,468;4;40,95242895;40.9524289460676
Bol;1;6;28;19;7;10;C;3;Cladocerans;Bosmina;6;25;25;100;0,36;4,8;54,40322062;54.403220618311
Bol;1;6;28;19;7;10;C;3;Calanoid copepods;Eudiaptomus;1;25;25;100;1;0,8;53,48715554;53.4871555382341
Bol;1;6;28;19;7;10;C;3;Cladocerans;Daphnia;1;25;25;100;0,91;0,8;30,31368352;30.3136835226446
Bol;1;6;28;19;7;11;F;3;Calanoid copepods;Eudiaptomus;3;25;25;100;1,1;2,4;194,8999982;194.899998174811
Bol;1;6;28;19;7;11;F;3;Copepods;Nauplii;6;25;25;100;0,159;4,8;3,019697651;3.01969765121842
Bol;1;6;28;19;7;11;F;3;Cladocerans;Bosmina;9;25;25;100;0,33;7,2;65,48032259;65.4803225862758
Bol;1;6;28;19;7;11;F;3;Cladocerans;Ceriodaphnia;2;25;25;100;0,403;1,6;9,94116682;9.94116682027811
Bol;1;6;28;19;7;11;F;3;Rotifers;Polyarthra;1;25;25;100;0,06;40;0,024192;0.024192
Bol;1;6;28;19;7;11;F;3;Rotifers;Keratella;1;25;25;100;0,08;40;0,045056;0.045056
Bol;1;6;28;19;7;12;S;3;Cladocerans;Ceriodaphnia;42;25;25;100;0,381;33,6;173,0721629;173.072162857693
Bol;1;6;28;19;7;12;S;3;Copepods;Nauplii;11;25;25;100;0,159;8,8;5,536112361;5.5361123605671
Bol;1;6;28;19;7;12;S;3;Cyclopoid copepods;Microcyclops;1;25;25;100;0,75;0,8;28,19105045;28.1910504542256
Bol;1;6;28;19;7;12;S;3;Cladocerans;Bosmina;8;25;25;100;0,408;6,4;99,56076674;99.5607667421904
Bol;1;6;28;19;7;12;S;3;Rotifers;Keratella;2;25;25;100;0,09;80;0,128304;0.128304
Bol;1;6;28;19;7;13;F;4;Copepods;Nauplii;42;25;25;100;0,159;33,6;21,13788356;21.1378835585289
Bol;1;6;28;19;7;13;F;4;Cladocerans;Bosmina;9;25;25;100;0,307;7,2;54,54194641;54.5419464129507
Bol;1;6;28;19;7;13;F;4;Cladocerans;Ceriodaphnia;2;25;25;100;0,425;1,6;11,87237304;11.8723730360407
Bol;1;6;28;19;7;13;F;4;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,635;1,6;37,81387316;37.8138731569075
Bol;1;6;28;19;7;13;F;4;Rotifers;Kellicottia;1;25;25;100;0,09;40;0,008748;0.008748
Bol;1;6;28;19;7;13;F;4;Rotifers;Keratella;2;25;25;100;0,098;80;0,165649792;0.165649792
Bol;1;6;28;19;7;14;S;4;Cladocerans;Daphnia;3;25;25;100;0,82;2,4;67,65715841;67.6571584086641
Bol;1;6;28;19;7;14;S;4;Cladocerans;Ceriodaphnia;15;25;25;100;0,397;12;70,91531944;70.9153194383382
Bol;1;6;28;19;7;14;S;4;Cladocerans;Bosmina;27;25;25;100;0,364;21,6;251,7551119;251.755111931728
Bol;1;6;28;19;7;14;S;4;Copepods;Nauplii;21;25;25;100;0,159;16,8;10,56894178;10.5689417792645
Bol;1;6;28;19;7;14;S;4;Cyclopoid copepods;Microcyclops;3;25;25;100;0,903;2,4;132,0492936;132.049293567196
Bol;1;6;28;19;7;14;S;4;Rotifers;Polyarthra;1;25;25;100;0,05;40;0,014;0.014
Bol;1;6;28;19;7;15;FS;4;Cladocerans;Bosmina;21;25;25;100;0,32;16,8;141,3438032;141.343803181809
Bol;1;6;28;19;7;15;FS;4;Copepods;Nauplii;19;25;25;100;0,159;15,2;9,562375896;9.56237589552499
Bol;1;6;28;19;7;15;FS;4;Cyclopoid copepods;Thermocyclops;1;25;25;100;0,59;0,8;15,84926236;15.8492623638526
Bol;1;6;28;19;7;15;FS;4;Calanoid copepods;Eudiaptomus;1;25;25;100;1,1;0,8;64,96666606;64.9666660582703
Bol;1;6;28;19;7;15;FS;4;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,715;1,6;50,27229626;50.2722962575423
Bol;1;6;28;19;7;15;FS;4;Rotifers;Keratella;1;25;25;100;0,09;40;0,064152;0.064152
Bol;1;6;28;19;7;15;FS;4;Rotifers;Polyarthra;1;25;25;100;0,06;40;0,024192;0.024192
Bol;1;6;28;19;7;16;C;4;Cladocerans;Ceriodaphnia;8;25;25;100;0,405;6,4;40,42762945;40.4276294494253
Bol;1;6;28;19;7;16;C;4;Copepods;Nauplii;13;25;25;100;0,159;10,4;6,542678244;6.54267824430657
Bol;1;6;28;19;7;16;C;4;Cyclopoid copepods;Microcyclops;4;25;25;100;0,743;3,2;110,2547658;110.254765795772
Bol;1;6;28;19;7;16;C;4;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,7;1,6;47,77817077;47.7781707724204
Bol;1;6;28;19;7;16;C;4;Cladocerans;Bosmina;20;25;25;100;0,39;16;222,0503614;222.050361420832
Bol;1;6;28;19;7;16;C;4;Rotifers;Kellicottia;1;25;25;100;0,16;40;0,049152;0.049152
Bol;1;6;28;19;7;21;Lake;Lake;Copepods;Nauplii;40;25;25;100;0,159;32;20,13131767;20.1313176747894
Bol;1;6;28;19;7;21;Lake;Lake;Copepods;Copepodite;5;25;25;100;0,375;4;31,69170889;31.691708890831
Bol;1;6;28;19;7;21;Lake;Lake;Cladocerans;Bosmina;7;25;25;100;0,319;5,6;46,74299126;46.7429912615219
Bol;1;6;28;19;7;21;Lake;Lake;Calanoid copepods;Eudiaptomus;2;25;25;100;0,85;1,6;76,7881327;76.7881326989162
Bol;1;6;28;19;7;21;Lake;Lake;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,655;1,6;40,7355273;40.7355272953657
Bol;1;6;28;19;7;21;Lake;Lake;Cyclopoid copepods;Thermocyclops;2;25;25;100;0,75;1,6;56,38210091;56.3821009084512
Bol;1;6;28;19;7;21;Lake;Lake;Cladocerans;Ceriodaphnia;1;25;25;100;0,31;0,8;2,069362474;2.06936247395457
Bol;1;6;28;19;7;21;Lake;Lake;Rotifers;Keratella;5;25;25;100;0,093;200;0,35391708;0.35391708
Bol;1;6;28;19;7;21;Lake;Lake;Rotifers;Polyarthra;2;25;25;100;0,09;80;0,163296;0.163296
Bol;2;0;1;22;8;1;C;1;Cladocerans;Bosmina;5;25;25;100;0,278;4;23,57389642;23.5738964189491
Bol;2;0;1;22;8;1;C;1;Cladocerans;Ceriodaphnia;4;25;25;100;0,31;3,2;8,277449896;8.27744989581829
Bol;2;0;1;22;8;1;C;1;Cyclopoid copepods;Mesocyclops;4;25;25;100;0,575;3,2;59,59736318;59.5973631805928
Bol;2;0;1;22;8;1;C;1;Cyclopoid copepods;Microcyclops;3;25;25;100;0,727;2,4;78,48163959;78.4816395910057
Bol;2;0;1;22;8;1;C;1;Copepods;Copepodite;1;25;25;100;0,3;0,8;3,879480963;3.87948096260663
Bol;2;0;1;22;8;1;C;1;Copepods;Nauplii;1;25;25;100;0,159;0,8;0,503282942;0.503282941869736
Bol;2;0;1;22;8;1;C;1;Cyclopoid copepods;Thermocyclops;2;25;25;100;0,625;1,6;36,40040904;36.4004090439248
Bol;2;0;1;22;8;1;C;1;Rotifers;Keratella;10;25;25;100;0,092;400;0,68524544;0.68524544
Bol;2;0;1;22;8;1;C;1;Rotifers;Trichocerca;2;25;25;100;0,08;80;0,00212992;0.00212992
Bol;2;0;1;22;8;1;C;1;Rotifers;Polyarthra;6;25;25;100;0,076;240;0,294991872;0.294991872
Bol;2;0;1;22;8;2;F;1;Cladocerans;Bosmina;6;25;25;100;0,29;4,8;31,48083318;31.480833181942
Bol;2;0;1;22;8;2;F;1;Copepods;Copepodite;3;25;25;100;0,417;2,4;24,01748014;24.0174801433684
Bol;2;0;1;22;8;2;F;1;Copepods;Nauplii;16;25;25;100;0,159;12,8;8,05252707;8.05252706991578
Bol;2;0;1;22;8;2;F;1;Cyclopoid copepods;Mesocyclops;2;25;25;100;0,555;1,6;27,37142335;27.3714233487593
Bol;2;0;1;22;8;2;F;1;Cyclopoid copepods;Microcyclops;2;25;25;100;0,705;1,6;48,6013243;48.601324296389
Bol;2;0;1;22;8;2;F;1;Rotifers;Keratella;10;25;25;100;0,091;400;0,66314248;0.66314248
Bol;2;0;1;22;8;2;F;1;Rotifers;Polyarthra;2;25;25;100;0,07;80;0,076832;0.076832
Bol;2;0;1;22;8;2;F;1;Rotifers;Kellicottia;1;25;25;100;0,1;40;0,012;0.012
Bol;2;0;1;22;8;2;F;1;Rotifers;Trichocerca;4;25;25;100;0,063;160;0,001638308;0.001638307944
Bol;2;0;1;22;8;3;S;1;Calanoid copepods;Eudiaptomus;1;25;25;100;1;0,8;53,48715554;53.4871555382341
Bol;2;0;1;22;8;3;S;1;Cyclopoid copepods;Microcyclops;1;25;25;100;0,89;0,8;42,51089443;42.5108944323438
Bol;2;0;1;22;8;3;S;1;Copepods;Copepodite;2;25;25;100;0,39;1,6;13,8190757;13.8190756969562
Bol;2;0;1;22;8;3;S;1;Copepods;Nauplii;8;25;25;100;0,159;6,4;4,026263535;4.02626353495789
Bol;2;0;1;22;8;3;S;1;Cladocerans;Bosmina;3;25;25;100;0,307;2,4;18,1806488;18.1806488043169
Bol;2;0;1;22;8;3;S;1;Rotifers;Keratella;9;25;25;100;0,088;360;0,539725824;0.539725824
Bol;2;0;1;22;8;3;S;1;Rotifers;Polyarthra;11;25;25;100;0,067;440;0,370540016;0.370540016
Bol;2;0;1;22;8;3;S;1;Rotifers;Trichocerca;10;25;25;100;0,081;400;0,011192147;0.01119214746
Bol;2;0;1;22;8;4;FS;1;Cyclopoid copepods;Mesocyclops;3;25;25;100;0,63;2,4;55,65482226;55.6548222588627
Bol;2;0;1;22;8;4;FS;1;Cyclopoid copepods;Microcyclops;5;25;25;100;0,646;4;98,5127118;98.5127117976976
Bol;2;0;1;22;8;4;FS;1;Cyclopoid copepods;Thermocyclops;1;25;25;100;0,54;0,8;12,8147238;12.8147238044421
Bol;2;0;1;22;8;4;FS;1;Calanoid copepods;Eudiaptomus;1;25;25;100;0,58;0,8;17,60526674;17.6052667384004
Bol;2;0;1;22;8;4;FS;1;Copepods;Copepodite;3;25;25;100;0,46;2,4;29,80542707;29.8054270722959
Bol;2;0;1;22;8;4;FS;1;Copepods;Nauplii;27;25;25;100;0,159;21,6;13,58863943;13.5886394304829
Bol;2;0;1;22;8;4;FS;1;Cladocerans;Bosmina;2;25;25;100;0,32;1,6;13,46131459;13.4613145887437
Bol;2;0;1;22;8;4;FS;1;Cladocerans;Chydorus;1;25;25;100;0,25;0,8;4,823154895;4.82315489487322
Bol;2;0;1;22;8;4;FS;1;Rotifers;Trichocerca;2;25;25;100;0,08;80;0,00212992;0.00212992
Bol;2;0;1;22;8;4;FS;1;Rotifers;Keratella;15;25;25;100;0,089;600;0,93055908;0.93055908
Bol;2;0;1;22;8;4;FS;1;Rotifers;Polyarthra;9;25;25;100;0,073;360;0,392129136;0.392129136
Bol;2;0;1;22;8;5;S;2;Cyclopoid copepods;Microcyclops;10;25;25;100;0,712;8;248,8377189;248.837718859009
Bol;2;0;1;22;8;5;S;2;Cyclopoid copepods;Mesocyclops;1;25;25;100;0,62;0,8;17,85271539;17.8527153912746
Bol;2;0;1;22;8;5;S;2;Copepods;Copepodite;3;25;25;100;0,423;2,4;24,78431542;24.7843154233788
Bol;2;0;1;22;8;5;S;2;Copepods;Nauplii;6;25;25;100;0,159;4,8;3,019697651;3.01969765121842
Bol;2;0;1;22;8;5;S;2;Cladocerans;Ceriodaphnia;2;25;25;100;0,34;1,6;5,634535124;5.63453512350354
Bol;2;0;1;22;8;5;S;2;Cladocerans;Bosmina;3;25;25;100;0,323;2,4;20,67434071;20.6743407130186
Bol;2;0;1;22;8;5;S;2;Cyclopoid copepods;Thermocyclops;5;25;25;100;0,664;4;105,2295278;105.229527786436
Bol;2;0;1;22;8;5;S;2;Rotifers;Polyarthra;3;25;25;100;0,073;120;0,130709712;0.130709712
Bol;2;0;1;22;8;5;S;2;Rotifers;Kellicottia;1;25;25;100;0,15;40;0,0405;0.0405
Bol;2;0;1;22;8;5;S;2;Rotifers;Trichocerca;1;25;25;100;0,08;40;0,00106496;0.00106496
Bol;2;0;1;22;8;5;S;2;Rotifers;Keratella;9;25;25;100;0,082;360;0,436683456;0.436683456
Bol;2;0;1;22;8;6;FS;2;Calanoid copepods;Eudiaptomus;1;25;25;100;1,2;0,8;77,58526441;77.5852644104452
Bol;2;0;1;22;8;6;FS;2;Cladocerans;Chydorus;1;25;25;100;0,31;0,8;10,55324798;10.5532479832652
Bol;2;0;1;22;8;6;FS;2;Cladocerans;Bosmina;1;25;25;100;0,32;0,8;6,730657294;6.73065729437184
Bol;2;0;1;22;8;6;FS;2;Copepods;Nauplii;6;25;25;100;0,159;4,8;3,019697651;3.01969765121842
Bol;2;0;1;22;8;6;FS;2;Rotifers;Trichocerca;1;25;25;100;0,08;40;0,00106496;0.00106496
Bol;2;0;1;22;8;6;FS;2;Rotifers;Polyarthra;4;25;25;100;0,053;160;0,066696896;0.066696896
Bol;2;0;1;22;8;6;FS;2;Rotifers;Keratella;5;25;25;100;0,084;200;0,26078976;0.26078976
Bol;2;0;1;22;8;7;C;2;Cyclopoid copepods;Microcyclops;6;25;25;100;0,66;4,8;124,4574568;124.457456842556
Bol;2;0;1;22;8;7;C;2;Cyclopoid copepods;Thermocyclops;1;25;25;100;0,68;0,8;22,2836135;22.2836135001295
Bol;2;0;1;22;8;7;C;2;Copepods;Copepodite;3;25;25;100;0,417;2,4;24,01748014;24.0174801433684
Bol;2;0;1;22;8;7;C;2;Copepods;Nauplii;4;25;25;100;0,159;3,2;2,013131767;2.01313176747894
Bol;2;0;1;22;8;7;C;2;Cladocerans;Bosmina;1;25;25;100;0,41;0,8;12,60001872;12.6000187227877
Bol;2;0;1;22;8;7;C;2;Calanoid copepods;Eudiaptomus;1;25;25;100;0,75;0,8;29,74229521;29.7422952090086
Bol;2;0;1;22;8;7;C;2;Rotifers;Polyarthra;2;25;25;100;0,08;80;0,114688;0.114688
Bol;2;0;1;22;8;7;C;2;Rotifers;Trichocerca;1;25;25;100;0,08;40;0,00106496;0.00106496
Bol;2;0;1;22;8;7;C;2;Rotifers;Keratella;7;25;25;100;0,091;280;0,464199736;0.464199736
Bol;2;0;1;22;8;8;F;2;Cyclopoid copepods;Mesocyclops;6;25;25;100;0,592;4,8;95,87106972;95.8710697218432
Bol;2;0;1;22;8;8;F;2;Cladocerans;Ceriodaphnia;1;25;25;100;0,25;0,8;1,008807125;1.00880712483112
Bol;2;0;1;22;8;8;F;2;Cladocerans;Bosmina;3;25;25;100;0,253;2,4;11,14407962;11.1440796188851
Bol;2;0;1;22;8;8;F;2;Copepods;Nauplii;7;25;25;100;0,159;5,6;3,522980593;3.52298059308815
Bol;2;0;1;22;8;8;F;2;Rotifers;Trichocerca;1;25;25;100;0,08;40;0,00106496;0.00106496
Bol;2;0;1;22;8;8;F;2;Rotifers;Polyarthra;3;25;25;100;0,08;120;0,172032;0.172032
Bol;2;0;1;22;8;8;F;2;Rotifers;Keratella;2;25;25;100;0,08;80;0,090112;0.090112
Bol;2;0;1;22;8;9;FS;3;Cyclopoid copepods;Microcyclops;4;25;25;100;0,71;3,2;98,86538341;98.865383414505
Bol;2;0;1;22;8;9;FS;3;Copepods;Copepodite;5;25;25;100;0,42;4;40,66542428;40.6654242823129
